                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      4.2999999999999998E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103 
                            model_number                                 star_age                                star_mass                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                             kh_timescale                            nuc_timescale                                   log_LH                                  log_LHe                                   log_LZ                                  extra_L                              log_extra_L                  mass_loc_of_max_eps_nuc                        eps_grav_integral                                 log_Teff                                    log_L                                    log_R                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                        center_degeneracy                             center_gamma                                center_mu                                center_ye                              center_abar                          center_eps_grav                           center_eps_nuc                                center_h1                               center_he4                               center_c12                               center_c13                               center_n13                               center_n14                               center_o16                               center_o18                               surface_h1                            total_mass_h1                           total_mass_he4                           total_mass_c12                           total_mass_o16                                       pp                                  c12_c12                                  c12_o16                                  o16_o16                              max_eps_nuc                          max_eps_nuc_lgT                        max_eps_nuc_lgRho                            max_eps_nuc_m                          max_eps_nuc_lgP                      max_eps_nuc_opacity              total_internal_energy_start         total_gravitational_energy_start                       total_energy_start                    total_internal_energy               total_gravitational_energy                             total_energy                           total_eps_grav                    total_nuclear_heating                total_non_nuc_neu_cooling                      total_extra_heating           total_energy_sources_and_sinks                              num_retries                              num_backups                    num_newton_iterations                                    max_T                                wimp_temp                                 Nx_total                                center_nx                                center_np                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24 
                                       1                  1.0000000000000001E-005                  4.2999999999997547E+000                 -4.9999999999999991E+000                                      513                  2.9193922842160396E-004                  9.9998223620309634E-001                  1.7285523283433290E-003                  3.9012319330566925E-005                  7.8143274739872481E-008                  9.9998223620309634E-001                  2.4217742469728263E-004                  3.9012319330566925E-005                  7.8143274739872481E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1550244513966227E+003                  1.3035652444763154E+007                 -2.1431387567316417E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800804069071624E-007                  3.2986457855966942E+003                  3.6129185442965341E+000                  3.5183356827473089E+000                  2.0565895892332122E+000                  9.5817863052626195E-001                  5.4780931583399193E+000                 -4.5063256460446244E+000                  9.1106625084552455E+000                 -1.0820256446237096E+001                  2.6250498782377747E-002                  6.1210092722705167E-001                  8.5899893522392012E-001                  1.2724989833994207E+000                  4.5247077059927491E+004                  5.7338622004523999E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041000E-005                  7.1800000000000008E-001                  3.0873999999998314E+000                  1.1522773614468524E+000                  1.0359247938543679E-002                  2.8111513115936085E-002                 -2.1431387567316417E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7338622004523999E-021                  5.4780931583399211E+000                 -4.5063256460446235E+000                  0.0000000000000000E+000                  9.1106625084552455E+000                  2.1304533970349386E+001                  4.2109229610092437E+047                 -5.6672272548848856E+047                 -1.4563042938756419E+047                  4.2109230177237506E+047                 -5.6672273510729443E+047                 -1.4563042859645601E+047                  3.9992814691765064E+039                  4.4901279913612469E+014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9992814692301083E+039                                        0                                        0                                        3                  3.0067211902032560E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  7.4416000000000000E-005                  4.2999999999981826E+000                 -4.6832750158095005E+000                                      511                  2.9184678974020028E-004                  9.9998223620309634E-001                  1.7285527859679372E-003                  3.9012319330677947E-005                  7.8143274850894784E-008                  9.9998701561866710E-001                  2.4219329114153740E-004                  3.9012319330677947E-005                  7.8143274850894784E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1626771749787151E+003                  1.3121349265309826E+007                 -2.1431386959619921E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800804092935276E-007                  3.2771020060690148E+003                  3.6122182363994595E+000                  3.5154899598423808E+000                  2.0565673435748981E+000                  9.5822312184273195E-001                  5.4780929238798413E+000                 -4.5063252017420385E+000                  9.1106626987917121E+000                 -1.0820254601608651E+001                  2.6250521905904208E-002                  6.1210092742172384E-001                  8.5899893522392023E-001                  1.2724989833994209E+000                  3.7667371371363188E+004                  5.7338181188558327E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041000E-005                  7.1800000000000008E-001                  3.0873999999986945E+000                  1.1522773614464286E+000                  1.0359247938539859E-002                  2.8111513115925725E-002                 -2.1431386959619921E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7338181188558327E-021                  5.4780929238798404E+000                 -4.5063252017420394E+000                  0.0000000000000000E+000                  9.1106626987917121E+000                  2.1304591268067476E+001                  4.2109232652723073E+047                 -5.6672277706039849E+047                 -1.4563045053316775E+047                  4.2109233819043632E+047                 -5.6672279686388613E+047                 -1.4563045428851291E+047                  8.2387482446178214E+039                  9.3107424311470850E+014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.2387482446758390E+039                                        0                                        0                                        3                  3.0067195669823041E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  2.5958682111999992E-004                  4.2999999999937115E+000                 -4.2873687855713767E+000                                      512                  2.9153321435175289E-004                  9.9998177842181435E-001                  1.7285540229850930E-003                  3.9012319330788969E-005                  7.8143274961917086E-008                  9.9998943594823075E-001                  7.8143274961917086E-008                  9.9999999938899997E-001                  9.9999996388900003E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1815168817432564E+003                  1.3332204183103424E+007                 -2.1431385201607966E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800804116787602E-007                  3.2252731363266735E+003                  3.6105160332837709E+000                  3.5085664993066246E+000                  2.0565100195383970E+000                  9.5833776991528263E-001                  5.4780924989408213E+000                 -4.5063242090710238E+000                  9.1106632279897433E+000                 -1.0820250822965585E+001                  2.6250567591339306E-002                  6.1210092778648661E-001                  8.5899893522392012E-001                  1.2724989833994211E+000                  2.3836019381730479E+004                  5.7337407106797536E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041000E-005                  7.1800000000000008E-001                  3.0873999999954851E+000                  1.1522773614452315E+000                  1.0359247938529105E-002                  2.8111513115896537E-002                 -2.1431385201607966E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7337407106797536E-021                  5.4780924989408222E+000                 -4.5063242090710238E+000                  0.0000000000000000E+000                  9.1106632279897415E+000                  2.1304702083951447E+001                  4.2109241164882664E+047                 -5.6672292242924641E+047                 -1.4563051078041977E+047                  4.2109243937725613E+047                 -5.6672297014158538E+047                 -1.4563052725789129E+047                  2.0176414985240319E+040                  2.3168200390311330E+015                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0176414985311428E+040                                        0                                        0                                        3                  3.0067166250341787E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  7.2035107872931792E-004                  4.2999999999828251E+000                 -3.8914625553332525E+000                                      513                  2.9040895698407334E-004                  9.9998096716471496E-001                  1.7285567723944290E-003                  3.9012319329234657E-005                  7.8143273407604852E-008                  9.9998618043302112E-001                  1.7285567723944290E-003                  3.9012319329234657E-005                  7.8143273407604852E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2159617830023328E+003                  1.3717289552822776E+007                 -2.1431380722834518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800803782567939E-007                  3.1347300670640884E+003                  3.6074812680367638E+000                  3.4962001494944173E+000                  2.0563963751263081E+000                  9.5856505873836051E-001                  5.4780921934291671E+000                 -4.5063226305544575E+000                  9.1106644586111738E+000                 -1.0820246097032539E+001                  2.6250617861823439E-002                  6.1210092810391914E-001                  8.5899893522392012E-001                  1.2724989833994211E+000                  9.9794196912551888E+003                  5.7336965263216139E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041003E-005                  7.1799999999999997E-001                  3.0873999999876660E+000                  1.1522773614423147E+000                  1.0359247938502875E-002                  2.8111513115825364E-002                 -2.1431380722834518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7336965263216139E-021                  5.4780921934291671E+000                 -4.5063226305544575E+000                  0.0000000000000000E+000                  9.1106644586111738E+000                  2.1304813912031072E+001                  4.2109261154613292E+047                 -5.6672326944078649E+047                 -1.4563065789465357E+047                  4.2109267532370854E+047                 -5.6672338169859789E+047                 -1.4563070410294967E+047                  4.8795961755052473E+040                  5.7650490927656480E+015                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.8795961755019107E+040                                        0                                        0                                        6                  3.0067145099102531E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.8668799962237360E-003                  4.2999999999566576E+000                 -3.4955563250951283E+000                                      511                  2.8495774298247108E-004                  9.9998096716471496E-001                  1.7285628451101957E-003                  3.9012319330122835E-005                  7.8143273962716364E-008                  9.9998096716471496E-001                  1.7285628451101957E-003                  3.9012319330122835E-005                  7.8143273962716364E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2652045478452887E+003                  1.4266689011056826E+007                 -2.1431369404168439E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800803901814672E-007                  3.0140139710208446E+003                  3.6033105111488251E+000                  3.4791452610921372E+000                  2.0562104447010459E+000                  9.5893691958624194E-001                  5.4780926405248307E+000                 -4.5063203224827300E+000                  9.1106671974168894E+000                 -1.0820242283837663E+001                  2.6250637340700218E-002                  6.1210092793424875E-001                  8.5899893522392012E-001                  1.2724989833994207E+000                  2.4718363553087720E+003                  5.7338224261198710E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041001E-005                  7.1800000000000019E-001                  3.0873999999688797E+000                  1.1522773614353030E+000                  1.0359247938439826E-002                  2.8111513115654272E-002                 -2.1431369404168439E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7338224261198710E-021                  5.4780926405248307E+000                 -4.5063203224827291E+000                  0.0000000000000000E+000                  9.1106671974168894E+000                  2.1304821970228332E+001                  4.2109305902735971E+047                 -5.6672407169170938E+047                 -1.4563101266434968E+047                  4.2109319707815328E+047                 -5.6672432602125841E+047                 -1.4563112786526974E+047                  1.1674417597059812E+041                  1.4345660833002524E+016                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.1674417597068429E+041                                        0                                        0                                        5                  3.0067176052517060E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  4.7198108322034464E-003                  4.2999999998941236E+000                 -3.0996500948570045E+000                                      512                  2.4866225643225995E-004                  9.9997978687763489E-001                  1.7285765851200834E-003                  3.9012319330566925E-005                  7.8143273962716364E-008                  9.9997978687763489E-001                  7.8143273962716364E-008                  9.9999818381723626E-001                  9.9999389105258873E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3156664209217186E+003                  1.4827602949908920E+007                 -2.1431341621083892E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800803901570345E-007                  2.8999967253100936E+003                  3.5992422190627762E+000                  3.4623975074919380E+000                  2.0559731520730429E+000                  9.5941150483593229E-001                  5.4780946364245082E+000                 -4.5063163853313535E+000                  9.1106731654888939E+000                 -1.0820240052251275E+001                  2.6250596026075487E-002                  6.1210092677042494E-001                  8.5899893522392012E-001                  1.2724989833994207E+000                  3.8137004036408695E+002                  5.7343000640585958E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041001E-005                  7.1800000000000008E-001                  3.0873999999239827E+000                  1.1522773614185455E+000                  1.0359247938289186E-002                  2.8111513115245502E-002                 -2.1431341621083892E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7343000640585950E-021                  5.4780946364245100E+000                 -4.5063163853313535E+000                  0.0000000000000000E+000                  9.1106731654888939E+000                  2.1304621227256618E+001                  4.2109400885628027E+047                 -5.6672587169760375E+047                 -1.4563186284132348E+047                  4.2109430085342369E+047                 -5.6672644274746896E+047                 -1.4563214148481900E+047                  2.7950765121565273E+041                  3.5698878452292604E+016                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7950765121569884E+041                                        0                                        0                                        3                  3.0067314233422943E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1818815689988476E-002                  4.2999999997438136E+000                 -2.7037438646188803E+000                                      513                  1.6770615789925554E-004                  9.9997978687763489E-001                  1.7286002341088571E-003                  2.4507329814738021E-005                  7.8143274073738667E-008                  9.9997978687763489E-001                  1.7286002341088571E-003                  2.4507329814738021E-005                  7.8143274073738667E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3533325309501124E+003                  1.5243618911299782E+007                 -2.1431272667039561E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800803924852851E-007                  2.8208524660483972E+003                  3.5963587333361149E+000                  3.4503803726294153E+000                  2.0557315560951039E+000                  9.5989469677662875E-001                  5.4780996544223752E+000                 -4.5063081130873455E+000                  9.1106865713856724E+000                 -1.0820238220131605E+001                  2.6250459387217956E-002                  6.1210092374044134E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  5.8135102877367423E+001                  5.7354795190624458E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041001E-005                  7.1799999999999997E-001                  3.0873999998160588E+000                  1.1522773613782658E+000                  1.0359247937927068E-002                  2.8111513114262816E-002                 -2.1431272667039561E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7354795190624458E-021                  5.4780996544223752E+000                 -4.5063081130873455E+000                  0.0000000000000000E+000                  9.1106865713856724E+000                  2.1304056065520903E+001                  4.2109605825372222E+047                 -5.6672997047152019E+047                 -1.4563391221779796E+047                  4.2109671023397746E+047                 -5.6673129903626089E+047                 -1.4563458861895375E+047                  6.7652335835050376E+041                  8.8844338153170032E+016                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.7652335835044333E+041                                        0                                        0                                        4                  3.0067661644215789E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  2.9483411457712123E-002                  4.2999999993779943E+000                 -2.3078376343807565E+000                                      513                  1.6239742584051955E-004                  9.9997978687763489E-001                  1.7285907108554304E-003                  2.4507329817180512E-005                  7.8143274628850179E-008                  9.9998038957365953E-001                  7.8143274628850179E-008                  9.9999988888900004E-001                  9.9999755609023933E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3748890297145488E+003                  1.5478772063915810E+007                 -2.1431097528403175E+001                 -9.8999999999999986E+001                 -3.7026689466669680E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800804042772513E-007                  2.7779981394017177E+003                  3.5948039794773479E+000                  3.4437319505276300E+000                  2.0555168527617460E+000                  9.6032410340639762E-001                  5.4781117138706925E+000                 -4.5062886691868549E+000                  9.1107183600957740E+000                 -1.0820234830212033E+001                  2.6250122224262238E-002                  6.1210091642981324E-001                  8.5899893522392012E-001                  1.2724989833994207E+000                  3.0643727500005578E+001                  5.7383092161070088E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1800000000000019E-001                  3.0873999995534009E+000                  1.1522773612802379E+000                  1.0359247937045761E-002                  2.8111513111871267E-002                 -2.1431097528403175E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7383092161070088E-021                  5.4781117138706925E+000                 -4.5062886691868549E+000                  0.0000000000000000E+000                  9.1107183600957740E+000                  2.1302681675230534E+001                  4.2110082295275154E+047                 -5.6673972951328722E+047                 -1.4563890656053568E+047                  4.2110240465532202E+047                 -5.6674296916628563E+047                 -1.4564056437972445E+047                  1.6578323281410654E+042                  2.2116231401530717E+017                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6578323281410094E+042                                        0                                        0                                        3                  3.0068496571807744E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  7.3438578398454205E-002                  4.2999999984780226E+000                 -1.9119314041426323E+000                                      512                  1.0489908964059974E-004                  9.9997978687763489E-001                  8.5951100742161907E-004                  1.7254835061764062E-005                  7.8143274961917086E-008                  9.9998034669374325E-001                  8.5951100742161907E-004                  1.7254835061764062E-005                  7.8143274961917086E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3848727463943553E+003                  1.5584545098874254E+007                 -2.1430647788742217E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.6800804110865558E-007                  2.7591437357954483E+003                  3.5941568716515069E+000                  3.4407743253566112E+000                  2.0553322558279179E+000                  9.6069329718315821E-001                  5.4781417258394711E+000                 -4.5062403617292954E+000                  9.1107973911420803E+000                 -1.0820226581143675E+001                  2.6249281504900118E-002                  6.1210089822464064E-001                  8.5899893522392012E-001                  1.2724989833994211E+000                  2.8856865788988703E+001                  5.7453562590476931E-021                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041000E-005                  7.1800000000000019E-001                  3.0873999989072209E+000                  1.1522773610390704E+000                  1.0359247934877611E-002                  2.8111513105987640E-002                 -2.1430647788742217E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  5.7453562590476923E-021                  5.4781417258394693E+000                 -4.5062403617292945E+000                  0.0000000000000000E+000                  9.1107973911420803E+000                  2.1299258533765510E+001                  4.2111275164975212E+047                 -5.6676394920168640E+047                 -1.4565119755193428E+047                  4.2111682390384709E+047                 -5.6677211898286402E+047                 -1.4565529495612808E+047                  4.0972192952892503E+042                  5.5089279858727469E+017                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0972192952892193E+042                                        0                                        0                                        3                  3.0070574530426477E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
