                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        9793      2.7999999999999998E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93                                       94                                       95                                       96                                       97                                       98                                       99                                      100                                      101                                      102                                      103 
                            model_number                                 star_age                                star_mass                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                             kh_timescale                            nuc_timescale                                   log_LH                                  log_LHe                                   log_LZ                                  extra_L                              log_extra_L                  mass_loc_of_max_eps_nuc                        eps_grav_integral                                 log_Teff                                    log_L                                    log_R                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                        center_degeneracy                             center_gamma                                center_mu                                center_ye                              center_abar                          center_eps_grav                           center_eps_nuc                                center_h1                               center_he4                               center_c12                               center_c13                               center_n13                               center_n14                               center_o16                               center_o18                               surface_h1                            total_mass_h1                           total_mass_he4                           total_mass_c12                           total_mass_o16                                       pp                                  c12_c12                                  c12_o16                                  o16_o16                              max_eps_nuc                          max_eps_nuc_lgT                        max_eps_nuc_lgRho                            max_eps_nuc_m                          max_eps_nuc_lgP                      max_eps_nuc_opacity              total_internal_energy_start         total_gravitational_energy_start                       total_energy_start                    total_internal_energy               total_gravitational_energy                             total_energy                           total_eps_grav                    total_nuclear_heating                total_non_nuc_neu_cooling                      total_extra_heating           total_energy_sources_and_sinks                              num_retries                              num_backups                    num_newton_iterations                                    max_T                                wimp_temp                                 Nx_total                                center_nx                                center_np                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                      o18                                     ne20                                     ne22                                     mg24 
                                       1                  1.0000000000000001E-005                  2.7999999999998235E+000                 -4.9999999999999991E+000                                      538                  1.9001286228084846E-004                  9.9999345412163587E-001                  2.2389843512908469E-002                  1.4340868077602931E-002                  1.7254266217083493E-003                  9.9999345412163587E-001                  1.7254266217083493E-003                  3.8967629111930080E-005                  7.8134656300576921E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0455868772458562E+003                  1.2289003283198934E+007                 -2.1272127329171358E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851882080080E-007                  2.2784598030265179E+003                  3.6570927076815494E+000                  3.3576413710888096E+000                  1.8878941066339319E+000                  1.1092591714874533E+000                  5.4779401761627131E+000                 -4.1512064618689442E+000                  9.4613514382375410E+000                 -1.0005869489529507E+001                  3.4487650076163182E-002                  6.1212017755908199E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  2.0466987605448259E+004                  1.2972541387248256E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1799999999999997E-001                  2.0103999999998727E+000                  7.5032014233747957E-001                  6.7455567971911731E-003                  1.8305171331307078E-002                 -2.1272127329171358E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972541387248255E-020                  5.4779401761627140E+000                 -4.1512064618689442E+000                  0.0000000000000000E+000                  9.4613514382375392E+000                  3.9332833198550041E+001                  2.7026534149000886E+047                 -3.6451291911572623E+047                 -9.4247577625717361E+046                  2.7026534163660391E+047                 -3.6451292195601966E+047                 -9.4247571502898882E+046                  2.7624069575142919E+039                  6.4791637912593462E+014                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7624069575111904E+039                                        0                                        0                                        6                  3.0056622457116185E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  7.4416000000000000E-005                  2.7999999999986969E+000                 -4.6832750158095005E+000                                      543                  1.8997838359375855E-004                  9.9999345412163587E-001                  1.7254267449427479E-003                  3.8967629110930879E-005                  7.8134655301376199E-008                  9.9999436319208534E-001                  1.7254267449427479E-003                  3.8967629110930879E-005                  7.8134655301376199E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0613727254099840E+003                  1.2472305410017770E+007                 -2.1272127356361750E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851742187577E-007                  2.2449738905554054E+003                  3.6555240498056571E+000                  3.3512112944385355E+000                  1.8878163840605788E+000                  1.1094146166339844E+000                  5.4779400654045061E+000                 -4.1512062504267622E+000                  9.4613515343360657E+000                 -1.0005868630629006E+001                  3.4487664468485751E-002                  6.1212017763689552E-001                  8.5899893522392012E-001                  1.2724989833994207E+000                  1.7001641192137478E+004                  1.2972494350217659E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041000E-005                  7.1800000000000008E-001                  2.0103999999990654E+000                  7.5032014233717814E-001                  6.7455567971884617E-003                  1.8305171331299722E-002                 -2.1272127356361750E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972494350217661E-020                  5.4779400654045061E+000                 -4.1512062504267622E+000                  0.0000000000000000E+000                  9.4613515343360657E+000                  3.9332881987904997E+001                  2.7026534201753199E+047                 -3.6451293404214735E+047                 -9.4247592024615363E+046                  2.7026534205368388E+047                 -3.6451293960436652E+047                 -9.4247589402822463E+046                  5.6439423203101449E+039                  1.3435193196402200E+015                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.6439423202021334E+039                                        0                                        0                                        6                  3.0056614791770792E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  2.5958682111999992E-004                  2.7999999999955363E+000                 -4.2873687855713767E+000                                      543                  1.8986096310874179E-004                  9.9999293304813930E-001                  2.2389830709924452E-002                  1.4340868077623581E-002                  1.7254270879391649E-003                  9.9999293304813930E-001                  1.7254270879391649E-003                  3.8967629110819857E-005                  7.8134655190353897E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1027337004314707E+003                  1.2952338984976891E+007                 -2.1272127428013377E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851726632108E-007                  2.1617717102927304E+003                  3.6515243128869628E+000                  3.3348098292143065E+000                  1.8876151252858544E+000                  1.1098171341829435E+000                  5.4779398625011329E+000                 -4.1512057875939243E+000                  9.4613517852365021E+000                 -1.0005866885085268E+001                  3.4487692832518776E-002                  6.1212017777028249E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  1.0667621815175493E+004                  1.2972410450770600E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1800000000000008E-001                  2.0103999999967970E+000                  7.5032014233633149E-001                  6.7455567971808541E-003                  1.8305171331279076E-002                 -2.1272127428013377E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972410450770600E-020                  5.4779398625011329E+000                 -4.1512057875939243E+000                  0.0000000000000000E+000                  9.4613517852365021E+000                  3.9332976399908695E+001                  2.7026534086687677E+047                 -3.6451297353464522E+047                 -9.4247632667768441E+046                  2.7026533984941079E+047                 -3.6451298588183299E+047                 -9.4247639295093605E+046                  1.3523444770911670E+040                  3.3431054418883165E+015                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3523444770965119E+040                                        0                                        0                                        6                  3.0056600749255047E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  7.2035107872931792E-004                  2.7999999999880805E+000                 -3.8914625553332525E+000                                      545                  1.8943671104379334E-004                  9.9999245458506980E-001                  1.7254279112543928E-003                  3.8967629111485991E-005                  7.8134655634443106E-008                  9.9999253470271277E-001                  1.7254279112543928E-003                  3.8967629111485991E-005                  7.8134655634443106E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1863447883590320E+003                  1.3921515492257493E+007                 -2.1272127402038624E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851788775469E-007                  2.0112752821657261E+003                  3.6438907179994224E+000                  3.3034715163173067E+000                  1.8872131586124341E+000                  1.1106210675286274E+000                  5.4779396986582940E+000                 -4.1512050914221064E+000                  9.4613523075888448E+000                 -1.0005864740484411E+001                  3.4487724271296497E-002                  6.1212017783884209E-001                  8.5899893522392023E-001                  1.2724989833994209E+000                  4.4060897295262585E+003                  1.2972352397952337E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041003E-005                  7.1799999999999997E-001                  2.0103999999914417E+000                  7.5032014233433297E-001                  6.7455567971628824E-003                  1.8305171331230313E-002                 -2.1272127402038624E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972352397952337E-020                  5.4779396986582940E+000                 -4.1512050914221073E+000                  0.0000000000000000E+000                  9.4613523075888448E+000                  3.9333074133544145E+001                  2.7026532987703612E+047                 -3.6451305940046390E+047                 -9.4247729523427782E+046                  2.7026532537729698E+047                 -3.6451308607007421E+047                 -9.4247756023934188E+046                  3.1307994515572007E+040                  8.3187166306942950E+015                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.1307994515590001E+040                                        0                                        0                                        6                  3.0056589410041488E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.8668799962237360E-003                  2.7999999999711567E+000                 -3.4955563250951283E+000                                      544                  1.8735298204299901E-004                  9.9999113179436272E-001                  1.7254300167850475E-003                  3.8967629111597013E-005                  7.8134655634443106E-008                  9.9999113179436272E-001                  1.7254300167850475E-003                  3.8967629111597013E-005                  7.8134655634443106E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3271352427118636E+003                  1.5549101677553523E+007                 -2.1272126270435674E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851788709351E-007                  1.8007471158379590E+003                  3.6322287544055918E+000                  3.2554527278624121E+000                  1.8865276915726497E+000                  1.1119920016055713E+000                  5.4779398278673979E+000                 -4.1512041692498478E+000                  9.4613533545835615E+000                 -1.0005863077774720E+001                  3.4487738420868157E-002                  6.1212017760613358E-001                  8.5899893522392023E-001                  1.2724989833994209E+000                  1.0737385567413598E+003                  1.2972442414496734E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041003E-005                  7.1800000000000008E-001                  2.0103999999792905E+000                  7.5032014232979827E-001                  6.7455567971221137E-003                  1.8305171331119661E-002                 -2.1272126270435674E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972442414496735E-020                  5.4779398278673970E+000                 -4.1512041692498487E+000                  0.0000000000000000E+000                  9.4613533545835597E+000                  3.9333095141223609E+001                  2.7026529817924728E+047                 -3.6451324920303275E+047                 -9.4247951023785470E+046                  2.7026528936712034E+047                 -3.6451331009161378E+047                 -9.4248018126461688E+046                  6.9749755704924630E+040                  2.0699682901762812E+016                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.9749755704889484E+040                                        0                                        0                                        5                  3.0056598352327663E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  4.7198108322034464E-003                  2.7999999999338985E+000                 -3.0996500948570045E+000                                      538                  1.7302018196921004E-004                  9.9999021055176951E-001                  1.7254357499965306E-003                  3.8967629112596214E-005                  7.8134655967510014E-008                  9.9999504507743509E-001                  1.7254357499965306E-003                  3.8967629112596214E-005                  7.8134655967510014E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5081410346580276E+003                  1.7630381752080023E+007                 -2.1272120746342772E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851835193161E-007                  1.5881675390281227E+003                  3.6190748321033079E+000                  3.2008963151173391E+000                  1.8855573298046806E+000                  1.1139327251357303E+000                  5.4779405242839170E+000                 -4.1512027574072867E+000                  9.4613554688403259E+000                 -1.0005862228673170E+001                  3.4487720489694486E-002                  6.1212017678396369E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  1.6161559505189314E+002                  1.2972820599670966E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1800000000000008E-001                  2.0103999999525386E+000                  7.5032014231981348E-001                  6.7455567970323540E-003                  1.8305171330876082E-002                 -2.1272120746342772E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2972820599670964E-020                  5.4779405242839170E+000                 -4.1512027574072867E+000                  0.0000000000000000E+000                  9.4613554688403259E+000                  3.9332971127175725E+001                  2.7026524662311552E+047                 -3.6451368735245666E+047                 -9.4248440729341138E+046                  2.7026523445423547E+047                 -3.6451382838198551E+047                 -9.4248592766181932E+046                  1.5307085511388907E+041                  5.1508090121091048E+016                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5307085511395323E+041                                        0                                        0                                        5                  3.0056646549873997E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.1818815689988476E-002                  2.7999999998518703E+000                 -2.7037438646188803E+000                                      538                  1.0910758981096139E-004                  9.9998889031394489E-001                  1.7254506322713511E-003                  2.4484432564420011E-005                  7.8134656300576921E-008                  9.9998889031394489E-001                  1.7254506322713511E-003                  2.4484432564420011E-005                  7.8134656300576921E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6849788025480289E+003                  1.9645189464918867E+007                 -2.1272102052979044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851881502067E-007                  1.4252853121381602E+003                  3.6079051955198587E+000                  3.1539018096668632E+000                  1.8843993502463399E+000                  1.1162486842396888E+000                  5.4779422298887219E+000                 -4.1512000095635866E+000                  9.4613599428912849E+000                 -1.0005861767577898E+001                  3.4487657782377251E-002                  6.1212017485658121E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  2.0471013238536997E+001                  1.2973725516870254E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1800000000000008E-001                  2.0103999998936444E+000                  7.5032014229783306E-001                  6.7455567968347386E-003                  1.8305171330339844E-002                 -2.1272102052979044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2973725516870254E-020                  5.4779422298887219E+000                 -4.1512000095635866E+000                  0.0000000000000000E+000                  9.4613599428912831E+000                  3.9332620074544614E+001                  2.7026519001961993E+047                 -3.6451471209890287E+047                 -9.4249522079282941E+046                  2.7026518446508674E+047                 -3.6451504854713221E+047                 -9.4249863627291226E+046                  3.4182532322440530E+041                  1.2817412769813379E+017                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.4182532322438724E+041                                        0                                        0                                        4                  3.0056764591579704E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  2.9483411457712123E-002                  2.7999999996661842E+000                 -2.3078376343807565E+000                                      540                  1.0865294710891518E-004                  9.9998851984047177E-001                  1.7254822889464366E-003                  2.4484432565197167E-005                  7.8134655634443106E-008                  9.9998931718148287E-001                  1.7254822889464366E-003                  2.4484432565197167E-005                  7.8134655634443106E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8157020465592857E+003                  2.1111940113656320E+007                 -2.1272044012477402E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851787517905E-007                  1.3262637088739757E+003                  3.6006763234886794E+000                  3.1226298860008388E+000                  1.8832211324756880E+000                  1.1186051197521920E+000                  5.4779463519668292E+000                 -4.1511935733653083E+000                  9.4613705526652456E+000                 -1.0005861119898558E+001                  3.4487500813164894E-002                  6.1212017022342202E-001                  8.5899893522392023E-001                  1.2724989833994209E+000                  7.9445132344704277E+000                  1.2975906604221595E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529424E-003                  1.4751436645041003E-005                  7.1800000000000019E-001                  2.0103999997603235E+000                  7.5032014224807442E-001                  6.7455567963874011E-003                  1.8305171329125909E-002                 -2.1272044012477402E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2975906604221595E-020                  5.4779463519668292E+000                 -4.1511935733653083E+000                  0.0000000000000000E+000                  9.4613705526652456E+000                  3.9331758017362411E+001                  2.7026529575283073E+047                 -3.6451726762186962E+047                 -9.4251971869038892E+046                  2.7026540646579943E+047                 -3.6451816812539966E+047                 -9.4252761479656274E+046                  7.9147743874482010E+041                  3.1898087220791366E+017                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.9147743874478482E+041                                        0                                        0                                        3                  3.0057049874779151E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  7.3438578398454205E-002                  2.7999999992300468E+000                 -1.9119314041426323E+000                                      543                  7.7316752340228734E-005                  9.9998851984047177E-001                  1.7255169511090434E-003                  2.4484432569638059E-005                  7.8134656300576921E-008                  9.9999163605803398E-001                  1.7255169511090434E-003                  2.4484432569638059E-005                  7.8134656300576921E-008                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8894180069371337E+003                  2.1917508310019501E+007                 -2.1271851996025120E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  1.0938851879072769E-007                  1.2775174803743973E+003                  3.5971207810350343E+000                  3.1063668513337110E+000                  1.8822007000494139E+000                  1.1206459845370931E+000                  5.4779580878296033E+000                 -4.1511753078688134E+000                  9.4614007011355241E+000                 -1.0005859409364481E+001                  3.4487052356621278E-002                  6.1212015703998945E-001                  8.5899893522392012E-001                  1.2724989833994209E+000                  7.1456284726272292E+000                  1.2982116523985560E-020                  7.1800000000000008E-001                  2.6797147940625970E-001                  2.4091274275684291E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571098278562297E-004                  6.5375611897529416E-003                  1.4751436645041001E-005                  7.1800000000000019E-001                  2.0103999994471735E+000                  7.5032014213120202E-001                  6.7455567953366930E-003                  1.8305171326274627E-002                 -2.1271851996025120E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.2982116523985560E-020                  5.4779580878296033E+000                 -4.1511753078688134E+000                  0.0000000000000000E+000                  9.4614007011355241E+000                  3.9329299841468170E+001                  2.7026694648703581E+047                 -3.6452467687128931E+047                 -9.4257730384253504E+046                  2.7026788044314950E+047                 -3.6452750411958890E+047                 -9.4259623594354747E+046                  1.8970629194677574E+042                  7.9407749516408512E+017                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8970629194677197E+042                                        0                                        0                                        3                  3.0057862112082518E+005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
