                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      4.5999999999999996E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                star_age                                star_mass                                   log_dt                           mass_conv_core                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                  extra_L                              log_extra_L                                 log_Teff                                    log_L                                    log_R                                    log_g                             log_center_T                           log_center_Rho                             log_center_P                        center_degeneracy                             center_gamma                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_c13                               center_n13                               center_n14                               center_o16                               center_o18                               surface_h1                            total_mass_h1                           total_mass_he4                           total_mass_c12                           total_mass_o16                                       pp                                      cno                                 tri_alfa                                   burn_c                                  c12_c12                                  c12_o16                                  o16_o16              total_internal_energy_start         total_gravitational_energy_start                       total_energy_start                    total_internal_energy               total_gravitational_energy                             total_energy                           total_eps_grav                      total_extra_heating           total_energy_sources_and_sinks 
                 1.6451415660703481E+003                  4.5999864359825287E+000                  2.0502593993135951E+000                  4.5999771055031218E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5942991605583799E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6362523305945627E+000                  3.0208405840424826E+000                  1.7611744672847423E+000                  1.5782969699194265E+000                  5.7900732166337514E+000                 -3.6301542798503097E+000                  1.0300009744082997E+001                 -9.8836771880774954E+000                  2.5073480510692959E-002                  6.1192162794964500E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881665E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027902610354545E+000                  1.2326651704989653E+000                  1.1081942911357941E-002                  3.0072701377326049E-002                 -1.5942991605583799E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.6181425279197718E+047                 -1.2170962587859261E+048                 -4.5528200599394897E+047                  7.7630611477912398E+047                 -1.2457073844877559E+048                 -4.6940126970773547E+047                  1.4280593973260817E+046                  0.0000000000000000E+000                 -1.4280593973260825E+046 
                 1.7553384060426129E+003                  4.5999860299267716E+000                  2.0421691407745199E+000                  4.5999774292794458E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5793691517198308E+001                 -9.8999999999999986E+001                 -3.1608149544718025E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6374294956744588E+000                  3.0062967427283596E+000                  1.7515482164678882E+000                  1.5975494332165472E+000                  5.7994355850777310E+000                 -3.6020580755133955E+000                  1.0337472987375001E+001                 -9.8505045767292305E+000                  2.5073655618083616E-002                  6.1191393797534765E-001                  8.5899893522242743E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999986E-001                  3.3027899694874248E+000                  1.2326650616876034E+000                  1.1081941933118821E-002                  3.0072698722710966E-002                 -1.5793691517198308E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.7630609996069524E+047                 -1.2457072513706325E+048                 -4.6940115140993729E+047                  7.9006993593098426E+047                 -1.2728851030014264E+048                 -4.8281516706967336E+047                  1.3555394821511384E+046                  0.0000000000000000E+000                 -1.3555394821511414E+046 
                 1.8875746140093302E+003                  4.5999855690372176E+000                  2.1213503868221446E+000                  4.5999776080212742E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5626236777547820E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6388818742061186E+000                  2.9903756806048172E+000                  1.7406829283427974E+000                  1.6192799659531620E+000                  5.8100026725056066E+000                 -3.5703406397846695E+000                  1.0379763198839026E+001                 -9.8140392898001583E+000                  2.5073966873791799E-002                  6.1190389857782634E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781606E-005                  7.1799999999999986E-001                  3.3027896385687217E+000                  1.2326649381823487E+000                  1.1081940822778219E-002                  3.0072695709616418E-002                 -1.5626236777547820E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  7.9006991897331867E+047                 -1.2728849485424336E+048                 -4.8281502956911495E+047                  8.0596533395361155E+047                 -1.3042767842452598E+048                 -4.9831145029100031E+047                  1.5680949475617318E+046                  0.0000000000000000E+000                 -1.5680949475617303E+046 
                 2.0462580635693912E+003                  4.5999850490510346E+000                  2.2005316328697693E+000                  4.5999777117764076E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5440184988405587E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6403532420407787E+000                  2.9719565572400315E+000                  1.7285306309910857E+000                  1.6435845115635743E+000                  5.8218269884182163E+000                 -3.5348427156482076E+000                  1.0427092047360661E+001                 -9.7744160014616845E+000                  2.5074447548710781E-002                  6.1189127264016663E-001                  8.5899893522242743E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027892652186428E+000                  1.2326647988408819E+000                  1.1081939570066446E-002                  3.0072692310173958E-002                 -1.5440184988405587E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.0596531464322945E+047                 -1.3042766055951190E+048                 -4.9831129095188957E+047                  8.2421655577839520E+047                 -1.3403253608031115E+048                 -5.1610880502418291E+047                  1.8035761272218683E+046                  0.0000000000000000E+000                 -1.8035761272218676E+046 
                 2.1896605069628326E+003                  4.5999846110800382E+000                  2.1565565512149631E+000                  4.5999779387251047E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5282746828475100E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6416813400036134E+000                  2.9565635228875387E+000                  1.7181779178891685E+000                  1.6642898964176227E+000                  5.8319026956109390E+000                 -3.5045904704865074E+000                  1.0467426285351987E+001                 -9.7394651025450809E+000                  2.5074931065523727E-002                  6.1188334640156272E-001                  8.5899893522242776E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881648E-003                  1.4751440853781608E-005                  7.1799999999999986E-001                  3.3027889507554673E+000                  1.2326646814771460E+000                  1.1081938514939509E-002                  3.0072689446910956E-002                 -1.5282746828475100E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.2421653934277612E+047                 -1.3403252060888541E+048                 -5.1610866674607796E+047                  8.4016494602744453E+047                 -1.3718285862019733E+048                 -5.3166364017407610E+047                  1.5731363351459055E+046                  0.0000000000000000E+000                 -1.5731363351459078E+046 
                 2.3304398750924993E+003                  4.5999842058682185E+000                  2.1485390115959202E+000                  4.5999780487130737E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5137297669864173E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6429177813421543E+000                  2.9422683029179608E+000                  1.7085574252272984E+000                  1.6835308434844385E+000                  5.8412687423077800E+000                 -3.4764663209673032E+000                  1.0504922727256860E+001                 -9.7061447178222373E+000                  2.5075431640723417E-002                  6.1187631970701095E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999986E-001                  3.3027886598133804E+000                  1.2326645728919350E+000                  1.1081937538733525E-002                  3.0072686797813122E-002                 -1.5137297669864173E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.4016493068411271E+047                 -1.3718284396305666E+048                 -5.3166350894645386E+047                  8.5532470642726902E+047                 -1.4017767854568732E+048                 -5.4645207902921549E+047                  1.4943543860381293E+046                  0.0000000000000000E+000                 -1.4943543860381283E+046 
                 2.4993751168480994E+003                  4.5999837456670933E+000                  2.2277202576435449E+000                  4.5999780412405133E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4974319744312625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6442372429074932E+000                  2.9258588422580827E+000                  1.6977137717666813E+000                  1.7052181069570842E+000                  5.8518299712170698E+000                 -3.4447487124145888E+000                  1.0547207471725265E+001                 -9.6695787036069376E+000                  2.5076084512226350E-002                  6.1186804948939733E-001                  8.5899893522242743E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881665E-003                  1.4751440853781606E-005                  7.1799999999999997E-001                  3.3027883293889726E+000                  1.2326644495711585E+000                  1.1081936430051434E-002                  3.0072683789219255E-002                 -1.4974319744312625E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.5532468885482916E+047                 -1.4017766152926838E+048                 -5.4645192643785465E+047                  8.7281574369074624E+047                 -1.4363324242087779E+048                 -5.6351668051770481E+047                  1.7267337911993160E+046                  0.0000000000000000E+000                 -1.7267337911993168E+046 
                 2.7020974069548192E+003                  4.5999832270153380E+000                  2.3069015036911695E+000                  4.5999779733071993E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4793115668874240E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6457638959439818E+000                  2.9076874307799452E+000                  1.6855747599546353E+000                  1.7294960816141320E+000                  5.8636555302754827E+000                 -3.4092269543463232E+000                  1.0594560146010116E+001                 -9.6292574499849799E+000                  2.5076952181429395E-002                  6.1186737940916758E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781606E-005                  7.1800000000000008E-001                  3.3027879569970149E+000                  1.2326643105872808E+000                  1.1081935180554463E-002                  3.0072680398500723E-002                 -1.4793115668874240E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.7281572369647796E+047                 -1.4363322276176181E+048                 -5.6351650392114011E+047                  8.9291334048569114E+047                 -1.4760392661544717E+048                 -5.8312592566851106E+047                  1.9871709173586542E+046                  0.0000000000000000E+000                 -1.9871709173586522E+046 
                 2.8853183927320742E+003                  4.5999827898565746E+000                  2.2629752154305756E+000                  4.5999780274530888E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4639823346597899E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6470403835320235E+000                  2.8921191163248201E+000                  1.6752376275509886E+000                  1.7501703051483082E+000                  5.8737281749463106E+000                 -3.3789626267749013E+000                  1.0634902216223418E+001                 -9.5940424572814393E+000                  2.5077845146779881E-002                  6.1187041121958430E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027876431170173E+000                  1.2326641934411988E+000                  1.1081934127384294E-002                  3.0072677540547731E-002                 -1.4639823346597899E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  8.9291332345012909E+047                 -1.4760390957903093E+048                 -5.8312577234018019E+047                  9.1047110699615718E+047                 -1.5107303115450641E+048                 -6.0025920454867842E+047                  1.7327688013450040E+046                  0.0000000000000000E+000                 -1.7327688013450019E+046 
                 3.0651918458609662E+003                  4.5999823855361859E+000                  2.2549670721261759E+000                  4.5999779732231350E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4498232658828226E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6482450461995652E+000                  2.8777281055500197E+000                  1.6656327968285063E+000                  1.7693799284204947E+000                  5.8830882406526390E+000                 -3.3508329796495686E+000                  1.0672398477674438E+001                 -9.5609468034612775E+000                  2.5078796976461735E-002                  6.1186958045726003E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881665E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027873528149803E+000                  1.2326640850948676E+000                  1.1081933153325885E-002                  3.0072674897277694E-002                 -1.4498232658828226E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.1047109109321373E+047                 -1.5107301502111503E+048                 -6.0025905911793662E+047                  9.2715828000234338E+047                 -1.5437031599929062E+048                 -6.1654487999036667E+047                  1.6456651254207047E+046                  0.0000000000000000E+000                 -1.6456651254207026E+046 
                 3.2810399896156368E+003                  4.5999819264321795E+000                  2.3341483181738005E+000                  4.5999778528522643E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4339609672836231E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6495232760974861E+000                  2.8611935323787367E+000                  1.6548090504470236E+000                  1.7910273778384362E+000                  5.8936398998135084E+000                 -3.3191174773758720E+000                  1.0714673943183923E+001                 -9.5246277097964871E+000                  2.5079962026343661E-002                  6.1186115648347583E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027870231783054E+000                  1.2326639620680875E+000                  1.1081932047286880E-002                  3.0072671895856305E-002                 -1.4339609672836231E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.2715826178658297E+047                 -1.5437029727333798E+048                 -6.1654471094679679E+047                  9.4640729502314843E+047                 -1.5817399176996439E+048                 -6.3533262267633065E+047                  1.9010263587730130E+046                  0.0000000000000000E+000                 -1.9010263587730117E+046 
                 3.5400577621212410E+003                  4.5999814091422149E+000                  2.4133295642214252E+000                  4.5999776743438998E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4163150929660008E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6510860651134607E+000                  2.8431973113752118E+000                  1.6426853619133117E+000                  1.8152747060673660E+000                  5.9054616203929857E+000                 -3.2835830999065481E+000                  1.0762039376512579E+001                 -9.4847645647394909E+000                  2.5081294435639074E-002                  6.1183634661681208E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881665E-003                  1.4751440853781610E-005                  7.1799999999999997E-001                  3.3027866517641091E+000                  1.2326638234491303E+000                  1.1081930801070632E-002                  3.0072668514040515E-002                 -1.4163150929660008E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.4640727429410848E+047                 -1.5817397014234283E+048                 -6.3533242712931979E+047                  9.6853634085192882E+047                 -1.6254677381269595E+048                 -6.5693139727489467E+047                  2.1886341111937112E+046                  0.0000000000000000E+000                 -2.1886341111937094E+046 
                 3.7742308187384247E+003                  4.5999809728057057E+000                  2.3695369247430893E+000                  4.5999775681048334E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4013861688513163E+001                 -9.8999999999999986E+001                 -2.9500939575070156E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6523175535604349E+000                  2.8274763688883668E+000                  1.6323619137759398E+000                  1.8359215611466069E+000                  5.9155333943496444E+000                 -3.2533108516498297E+000                  1.0802392268969033E+001                 -9.4495892085968070E+000                  2.5082390326959247E-002                  6.1180960868403034E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781606E-005                  7.1799999999999997E-001                  3.3027863384744962E+000                  1.2326637065233901E+000                  1.1081929749881392E-002                  3.0072665661463115E-002                 -1.4013861688513163E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.6853632316906893E+047                 -1.6254675505733868E+048                 -6.5693122740431790E+047                  9.8787090351986784E+047                 -1.6636724534035158E+048                 -6.7580154988353257E+047                  1.9083568218093143E+046                  0.0000000000000000E+000                 -1.9083568218093133E+046 
                 4.0041313601440675E+003                  4.5999805693644822E+000                  2.3615399940148474E+000                  4.5999774234412412E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3875945325803320E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6535201689151617E+000                  2.8131000964614228E+000                  1.6227685468530142E+000                  1.8551082569026691E+000                  5.9248962225595800E+000                 -3.2251712598956455E+000                  1.0839901694506823E+001                 -9.4163121468474955E+000                  2.5083374232302721E-002                  6.1179115193500189E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027860488036991E+000                  1.2326635984126491E+000                  1.1081928777941006E-002                  3.0072663023940665E-002                 -1.3875945325803320E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  9.8787088701060463E+047                 -1.6636722758511421E+048                 -6.7580138884053749E+047                  1.0062499590181028E+048                 -1.6999886329915301E+048                 -6.9373867397332828E+047                  1.8125349041085650E+046                  0.0000000000000000E+000                 -1.8125349041085673E+046 
                 4.2800120098308389E+003                  4.5999801112311216E+000                  2.4407212400624720E+000                  4.5999771908875253E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3721361998156659E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6548400629955942E+000                  2.7967480440246604E+000                  1.6119527324737677E+000                  1.8767398424077617E+000                  5.9354579370722984E+000                 -3.1934305214751180E+000                  1.0882209572336722E+001                 -9.3800667887935418E+000                  2.5084444578999610E-002                  6.1177865940197651E-001                  8.5899893522242754E-001                  1.2724989834876510E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999997E-001                  3.3027857198639454E+000                  1.2326634756459742E+000                  1.1081927674240398E-002                  3.0072660028864918E-002                 -1.3721361998156659E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0062499400989189E+048                 -1.6999884269024519E+048                 -6.9373848680353299E+047                  1.0274611537435368E+048                 -1.7419009167033796E+048                 -7.1443976295975948E+047                  2.0946698042459696E+046                  0.0000000000000000E+000                 -2.0946698042459679E+046 
                 4.6110687894549637E+003                  4.5999795948084028E+000                  2.5199024861100972E+000                  4.5999769157375274E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3549584791019488E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6562618085415530E+000                  2.7782387571135980E+000                  1.5998545979263195E+000                  1.9009360627460239E+000                  5.9472782673562321E+000                 -3.1579115503386239E+000                  1.0929555772068472E+001                 -9.3400689387606306E+000                  2.5085560899576864E-002                  6.1177024188369244E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881665E-003                  1.4751440853781606E-005                  7.1799999999999997E-001                  3.3027853490724337E+000                  1.2326633372594165E+000                  1.1081926430113472E-002                  3.0072656652718840E-002                 -1.3549584791019488E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0274611321939218E+048                 -1.7419006785828280E+048                 -7.1443954638890620E+047                  1.0518180484626969E+048                 -1.7900287326743515E+048                 -7.3821068421158599E+047                  2.4087267256567191E+046                  0.0000000000000000E+000                 -2.4087267256567211E+046 
                 4.9103084869801369E+003                  4.5999791597829294E+000                  2.4760192070818268E+000                  4.5999767223829648E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.3404143933365491E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                 -9.8999999999999986E+001                  3.6575836376883797E+000                  2.7629031164202056E+000                  1.5895431192859690E+000                  1.9215589789549836E+000                  5.9573556670583239E+000                 -3.1276347776130820E+000                  1.0969918869616320E+001                 -9.3047210365395436E+000                  2.5086419129352871E-002                  6.1176256503875803E-001                  8.5899893522242754E-001                  1.2724989834876512E+000                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0571096437237722E-004                  6.5375630549881656E-003                  1.4751440853781608E-005                  7.1799999999999975E-001                  3.3027850367241411E+000                  1.2326632206849946E+000                  1.1081925382082657E-002                  3.0072653808712352E-002                 -1.3404143933365491E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                  1.0518180300937647E+048                 -1.7900285264660923E+048                 -7.3821049637232758E+047                  1.0731130884177984E+048                 -1.8321058620390052E+048                 -7.5899277362114854E+047                  2.1016897762184987E+046                  0.0000000000000000E+000                 -2.1016897762185017E+046 
