                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.8000000000000000E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                star_age                                star_mass                             he_core_mass                              c_core_mass                                   log_LH                                  log_LHe                                 log_Teff                                    log_L                                    log_g                             log_center_T                           log_center_Rho                             center_gamma                                center_h1                               center_he4                               center_c12                               surface_h1 
                 1.0000000000000001E-005                  1.7999999999999983E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052986430581800E+001                 -9.8999999999999986E+001                  3.6412851527128356E+000                  2.4491682180834569E+000                  1.7626165783790630E+000                  5.6998488581011220E+000                 -3.1160381018620664E+000                  4.5794259570799647E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 7.4416000000000000E-005                  1.7999999999999863E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052986632681595E+001                 -9.8999999999999986E+001                  3.6401633998120673E+000                  2.4446058350346478E+000                  1.7626919498247979E+000                  5.6998488757058290E+000                 -3.1160380749611716E+000                  4.5794258659991573E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 2.5958682111999992E-004                  1.7999999999999527E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052987153813575E+001                 -9.8999999999999986E+001                  3.6373889562187820E+000                  2.4333133752226597E+000                  1.7628866352636359E+000                  5.6998489217746249E+000                 -3.1160380045622045E+000                  4.5794256276669665E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 7.2035107872931792E-004                  1.7999999999998733E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052988190102020E+001                 -9.8999999999999986E+001                  3.6324443007604637E+000                  2.4131507295913566E+000                  1.7632706590616463E+000                  5.6998490169603269E+000                 -3.1160378590899933E+000                  4.5794251352911423E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.8668799962237360E-003                  1.7999999999996856E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052989935676223E+001                 -9.8999999999999986E+001                  3.6256629684710822E+000                  2.3853985540130553E+000                  1.7638975054823745E+000                  5.6998491952522992E+000                 -3.1160375865470664E+000                  4.5794242132331048E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 4.7198108322034464E-003                  1.7999999999992509E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052992208541959E+001                 -9.8999999999999986E+001                  3.6187987423843562E+000                  2.3571278691148962E+000                  1.7647112860335241E+000                  5.6998495117073897E+000                 -3.1160371026317661E+000                  4.5794225772521367E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.1818815689988476E-002                  1.7999999999982315E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052993410369830E+001                 -9.8999999999999986E+001                  3.6137325002801077E+000                  2.3360265551507240E+000                  1.7655476315804595E+000                  5.6998500889024015E+000                 -3.1160362196008387E+000                  4.5794195947239824E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.9483411457712123E-002                  1.7999999999957919E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052987332475087E+001                 -9.8999999999999986E+001                  3.6110022124945647E+000                  2.3244203283372169E+000                  1.7662327072512058E+000                  5.6998512842530804E+000                 -3.1160343902471022E+000                  4.5794134202244617E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 7.3438578398454205E-002                  1.7999999999898348E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052958887561761E+001                 -9.8999999999999986E+001                  3.6099796131531909E+000                  2.3198830214931814E+000                  1.7666796167283079E+000                  5.6998540054930320E+000                 -3.1160302248655669E+000                  4.5793993667677883E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.8281309940044160E-001                  1.7999999999751117E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052866810142440E+001                 -9.8999999999999986E+001                  3.6097064517760962E+000                  2.3185544727441103E+000                  1.7669155199654485E+000                  5.6998610867161288E+000                 -3.1160193865355135E+000                  4.5793627940307620E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 4.5497190750010674E-001                  1.7999999999385443E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7052608877519685E+001                 -9.8999999999999986E+001                  3.6096639762742000E+000                  2.3182679771136767E+000                  1.7670321135794735E+000                  5.6998806991943631E+000                 -3.1159893734535213E+000                  4.5792614835807037E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.1321901128706655E+000                  1.7999999998476004E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7051942334819707E+001                 -9.8999999999999986E+001                  3.6096632113795506E+000                  2.3181583899843323E+000                  1.7671386411082777E+000                  5.6999370395024247E+000                 -3.1159031704431071E+000                  4.5789704116273297E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 2.8173257176583335E+000                  1.7999999996214040E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7050312872031885E+001                 -9.8999999999999986E+001                  3.6096742008930778E+000                  2.3179970171462210E+000                  1.7673439719459223E+000                  5.7000863122386853E+000                 -3.1156747562546943E+000                  4.5781993833860501E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 7.0104823457635836E+000                  1.7999999990590840E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7046274872208464E+001                 -9.8999999999999986E+001                  3.6097026585275649E+000                  2.3176090384308923E+000                  1.7678457810635273E+000                  5.7004594097571095E+000                 -3.1151036171466400E+000                  4.5762736332799793E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.7444397846610439E+001                  1.7999999976631083E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7036264052331575E+001                 -9.8999999999999986E+001                  3.6097732574140315E+000                  2.3166465078877607E+000                  1.7690907068157102E+000                  5.7013857314242093E+000                 -3.1136845984382373E+000                  4.5714994230589202E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 4.3407318465677676E+001                  1.7999999942094469E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.7011562460783601E+001                 -9.8999999999999986E+001                  3.6099475612027523E+000                  2.3142675111347013E+000                  1.7721669178903710E+000                  5.7028838177227623E+000                 -3.1093574842790943E+000                  4.5709129906666320E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.0801137310051506E+002                  1.7999999857366249E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6951218336626539E+001                 -9.8999999999999986E+001                  3.6103736497905343E+000                  2.3084458412301161E+000                  1.7796929401018093E+000                  5.7064567149909156E+000                 -3.0986732881903163E+000                  4.5707919707640952E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.6601030990328110E+002                  1.7999999657068262E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6809928553176903E+001                 -9.8999999999999986E+001                  3.6113790028508874E+000                  2.2947846064711190E+000                  1.7973755822695319E+000                  5.7148546559599840E+000                 -3.0735578360504450E+000                  4.5705170377286199E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 5.0391773225936032E+002                  1.7999999373210640E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6611583251453396E+001                 -9.8999999999999986E+001                  3.6128369529284776E+000                  2.2756480714961165E+000                  1.8223439107061301E+000                  5.7267212960023155E+000                 -3.0380616832567124E+000                  4.5701530362669385E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 7.6448884007757010E+002                  1.7999999084332636E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6411141602116484E+001                 -9.8999999999999986E+001                  3.6143316008721147E+000                  2.2562220685890466E+000                  1.8477484984178512E+000                  5.7388064028639434E+000                 -3.0019062768077860E+000                  4.5698025786835975E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.0448964614461779E+003                  1.7999998795650203E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6212244608044951E+001                 -9.8999999999999986E+001                  3.6157626190211287E+000                  2.2365633510315535E+000                  1.8731312816062256E+000                  5.7508916288359400E+000                 -2.9657408103584473E+000                  4.5694861771493026E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 1.3468166363049731E+003                  1.7999998507026387E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6014740277337069E+001                 -9.8999999999999986E+001                  3.6172038627300145E+000                  2.2169500633263244E+000                  1.8985095371832339E+000                  5.7629852040667791E+000                 -2.9295454079922436E+000                  4.5691869401028921E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.6713355186266604E+003                  1.7999998219015634E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5818965686127102E+001                 -9.8999999999999986E+001                  3.6186596296738056E+000                  2.1974448953096903E+000                  1.9238377660260608E+000                  5.7750655047380892E+000                 -2.8933823285739599E+000                  4.5689140259222001E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 2.0204800533503267E+003                  1.7999997931314882E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5624714495890613E+001                 -9.8999999999999986E+001                  3.6201015550291387E+000                  2.1779095000333890E+000                  1.9491408557822014E+000                  5.7871445170224218E+000                 -2.8572138449240443E+000                  4.5686736318546167E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.3960726767664319E+003                  1.7999997643908610E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5431978626097035E+001                 -9.8999999999999986E+001                  3.6215244087623564E+000                  2.1583225433713307E+000                  1.9744192204427411E+000                  5.7992214994938873E+000                 -2.8210460925979421E+000                  4.5684520381789745E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.7995193834887214E+003                  1.7999997357285011E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5241053579135109E+001                 -9.8999999999999986E+001                  3.6229428995908313E+000                  2.1387836064589156E+000                  1.9996321137535520E+000                  5.8112766516243806E+000                 -2.7849327307507497E+000                  4.5682693766600231E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 3.2334986290982092E+003                  1.7999997070900922E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5051541271777120E+001                 -9.8999999999999986E+001                  3.6243999740603678E+000                  2.1194150743164011E+000                  2.0248289368644894E+000                  5.8233341611507381E+000                 -2.7488073305379523E+000                  4.5681041345738679E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 3.6995637733729427E+003                  1.7999996785267236E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4863842462007327E+001                 -9.8999999999999986E+001                  3.6257407713025325E+000                  2.0996527686401159E+000                  2.0499544246178143E+000                  5.8353672485797077E+000                 -2.7127475229841393E+000                  4.5679658024759186E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
