                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      3.7000000000000002E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                star_age                                star_mass                             he_core_mass                              c_core_mass                                   log_LH                                  log_LHe                                 log_Teff                                    log_L                                    log_g                             log_center_T                           log_center_Rho                             center_gamma                                center_h1                               center_he4                               center_c12                               surface_h1 
                 1.0000000000000001E-005                  3.6999999999999980E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790065363029987E+001                 -9.8999999999999986E+001                  3.6303209337269808E+000                  2.6755611206169871E+000                  1.8052960188658036E+000                  5.8587913927762685E+000                 -3.2472653033746135E+000                  2.8716142929941072E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 7.4416000000000000E-005                  3.6999999999999846E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790065321903690E+001                 -9.8999999999999986E+001                  3.6304161613094861E+000                  2.6759428538913639E+000                  1.8052951959214465E+000                  5.8587913954575974E+000                 -3.2472652951802394E+000                  2.8716142933255508E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.5958682111999992E-004                  3.6999999999999460E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790065199345888E+001                 -9.8999999999999986E+001                  3.6304128701355576E+000                  2.6759294221440522E+000                  1.8052954629730391E+000                  5.8587914034609225E+000                 -3.2472652711572043E+000                  2.8716142933543406E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 7.2035107872931792E-004                  3.6999999999998514E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790064894356613E+001                 -9.8999999999999986E+001                  3.6304021368092467E+000                  2.6758860652279415E+000                  1.8052958865838962E+000                  5.8587914233780340E+000                 -3.2472652113766030E+000                  2.8716142934188428E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 1.8668799962237360E-003                  3.6999999999996174E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790064135750479E+001                 -9.8999999999999986E+001                  3.6303943191731420E+000                  2.6758542796172446E+000                  1.8052964016501465E+000                  5.8587914729168178E+000                 -3.2472650626571573E+000                  2.8716142936460676E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 4.7198108322034464E-003                  3.6999999999990343E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790062248295264E+001                 -9.8999999999999986E+001                  3.6303892005947009E+000                  2.6758331299339488E+000                  1.8052970770196088E+000                  5.8587915961716002E+000                 -3.2472646926166959E+000                  2.8716142942546378E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 1.1818815689988476E-002                  3.6999999999975852E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790057551610001E+001                 -9.8999999999999986E+001                  3.6303863449934983E+000                  2.6758206903919350E+000                  1.8052980941566406E+000                  5.8587919028732180E+000                 -3.2472637718251676E+000                  2.8716142957681035E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 2.9483411457712123E-002                  3.6999999999939797E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790045863662705E+001                 -9.8999999999999986E+001                  3.6303851552839910E+000                  2.6758140584844594E+000                  1.8052999672256642E+000                  5.8587926661089451E+000                 -3.2472614804715860E+000                  2.8716142993968304E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999975E-001 
                 7.3438578398454205E-002                  3.6999999999850033E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4790016777922125E+001                 -9.8999999999999986E+001                  3.6303849807578414E+000                  2.6758092569149152E+000                  1.8053040706895576E+000                  5.8587945654308564E+000                 -3.2472557785819722E+000                  2.8716143080452488E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.8281309940044160E-001                  3.6999999999626683E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4789944399149331E+001                 -9.8999999999999986E+001                  3.6303854797513071E+000                  2.6758014143526916E+000                  1.8053139092230213E+000                  5.8587992918366378E+000                 -3.2472415900753542E+000                  2.8716143285192206E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 4.5497190750010674E-001                  3.6999999999070954E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4789764291803996E+001                 -9.8999999999999986E+001                  3.6303869313984665E+000                  2.6757829387578909E+000                  1.8053381913999360E+000                  5.8588110531801059E+000                 -3.2472062838253324E+000                  2.8716143774922844E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999975E-001 
                 1.1321901128706655E+000                  3.6999999997688300E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.4789316182009241E+001                 -9.8999999999999986E+001                  3.6303905824121423E+000                  2.6757372322637161E+000                  1.8053985019325867E+000                  5.8588403157362281E+000                 -3.2471184295655022E+000                  2.8716145242629023E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999975E-001 
