                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.2000000000000000E+000      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16 
                                star_age                                star_mass                             he_core_mass                              c_core_mass                                   log_LH                                  log_LHe                                 log_Teff                                    log_L                                    log_g                             log_center_T                           log_center_Rho                             center_gamma                                center_h1                               center_he4                               center_c12                               surface_h1 
                 1.0000000000000001E-005                  1.1999999999999991E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879502276475343E+001                 -9.8999999999999986E+001                  3.6370035517504151E+000                  2.0894107074646531E+000                  1.9291564260925040E+000                  5.6998273285475509E+000                 -2.7696053526454341E+000                  5.9746181532815683E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 7.4416000000000000E-005                  1.1999999999999942E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879502479903856E+001                 -9.8999999999999986E+001                  3.6358546327001839E+000                  2.0847335621298071E+000                  1.9292378952264224E+000                  5.6998273452013368E+000                 -2.7696053273409551E+000                  5.9746180402128000E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 2.5958682111999992E-004                  1.1999999999999791E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879502997362227E+001                 -9.8999999999999986E+001                  3.6330265531262813E+000                  2.0732118945819176E+000                  1.9294472444786983E+000                  5.6998273883254456E+000                 -2.7696052618149416E+000                  5.9746177474334909E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 7.2035107872931792E-004                  1.1999999999999440E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879503438246232E+001                 -9.8999999999999986E+001                  3.6280307933221496E+000                  2.0528226087373227E+000                  1.9298534911067520E+000                  5.6998275099942752E+000                 -2.7696050769469642E+000                  5.9746169213744128E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.8668799962237360E-003                  1.1999999999998618E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879504987329398E+001                 -9.8999999999999986E+001                  3.6212846325329671E+000                  2.0251927708916981E+000                  1.9304986857956170E+000                  5.6998276696675934E+000                 -2.7696048342918331E+000                  5.9746158374792024E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 4.7198108322034464E-003                  1.1999999999996698E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879506671399543E+001                 -9.8999999999999986E+001                  3.6146889249209493E+000                  1.9980086243286925E+000                  1.9313000019104825E+000                  5.6998279453926601E+000                 -2.7696044152058663E+000                  5.9746139661099540E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.1818815689988476E-002                  1.1999999999992184E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879506992292036E+001                 -9.8999999999999986E+001                  3.6100703903981870E+000                  1.9787623402720829E+000                  1.9320721478758802E+000                  5.6998284392191305E+000                 -2.7696036644650608E+000                  5.9746106151733355E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 2.9483411457712123E-002                  1.1999999999981328E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879501907735204E+001                 -9.8999999999999986E+001                  3.6077137635353766E+000                  1.9687606529052426E+000                  1.9326473277910856E+000                  5.6998294244821706E+000                 -2.7696021663461261E+000                  5.9746039307634856E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 7.3438578398454205E-002                  1.1999999999954736E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879479566389683E+001                 -9.8999999999999986E+001                  3.6068998476565968E+000                  1.9651713298012483E+000                  1.9329809873789974E+000                  5.6998317179415992E+000                 -2.7695986788562212E+000                  5.9745883720902296E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.8281309940044160E-001                  1.1999999999888911E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879415700373276E+001                 -9.8999999999999986E+001                  3.6067056298247100E+000                  1.9642370903503030E+000                  1.9331383555000132E+000                  5.6998375043165561E+000                 -2.7695898800467180E+000                  5.9745491174716815E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 4.5497190750010674E-001                  1.1999999999725313E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6879248421200387E+001                 -9.8999999999999986E+001                  3.6066765147210975E+000                  1.9640550135391524E+000                  1.9332039718907950E+000                  5.6998524207417445E+000                 -2.7695671986078798E+000                  5.9744479232641104E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.1321901128706655E+000                  1.1999999999318354E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6878812372649243E+001                 -9.8999999999999986E+001                  3.6066766949199711E+000                  1.9639927866203857E+000                  1.9332669195903271E+000                  5.6998916403425799E+000                 -2.7695075645683098E+000                  5.9741818532590342E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 2.8173257176583335E+000                  1.1999999998305988E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6877730215233409E+001                 -9.8999999999999986E+001                  3.6066835420763237E+000                  1.9638839247265045E+000                  1.9334031700729795E+000                  5.6999916327152604E+000                 -2.7693555222436017E+000                  5.9735035583677522E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 7.0104823457635836E+000                  1.1999999995788513E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6875041746032153E+001                 -9.8999999999999986E+001                  3.6067009232413221E+000                  1.9636166430572584E+000                  1.9337399763111081E+000                  5.7002406895225342E+000                 -2.7689767919925696E+000                  5.9718145603867866E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999997E-001 
                 1.7444397846610439E+001                  1.1999999989534165E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6868372086566531E+001                 -9.8999999999999986E+001                  3.6067440821273866E+000                  1.9629528883267031E+000                  1.9345763663595683E+000                  5.7008599712799484E+000                 -2.7680349423523549E+000                  5.9676175359964778E-002                  7.1799999999999986E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1799999999999986E-001 
                 4.3407318465677676E+001                  1.1999999974032549E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6851875721151846E+001                 -9.8999999999999986E+001                  3.6068508922357312E+000                  1.9613088902192433E+000                  1.9366476043393854E+000                  5.7020211097967346E+000                 -2.7653152167937236E+000                  5.9641206196827043E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000019E-001 
                 1.0801137310051506E+002                  1.1999999935832912E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6811348323401365E+001                 -9.8999999999999986E+001                  3.6071133282675323E+000                  1.9572644078361658E+000                  1.9417418294671747E+000                  5.7044184491378607E+000                 -2.7581522203591291E+000                  5.9639877710162235E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000019E-001 
                 2.6876693432947360E+002                  1.1999999843006128E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6713527114926460E+001                 -9.8999999999999986E+001                  3.6077591463884406E+000                  1.9475238497543927E+000                  1.9540656566730676E+000                  5.7102202814791445E+000                 -2.7408156775750232E+000                  5.9636721392828128E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000019E-001 
                 5.9018135713469803E+002                  1.1999999666458119E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6529457188349635E+001                 -9.8999999999999986E+001                  3.6089789403521979E+000                  1.9291071103158637E+000                  1.9773615655771404E+000                  5.7211969518719368E+000                 -2.7080116789265412E+000                  5.9630953715944152E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 9.6565342277108653E+002                  1.1999999474502490E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6330834766573087E+001                 -9.8999999999999986E+001                  3.6102600498507087E+000                  1.9089348986951336E+000                  2.0026582082448101E+000                  5.7331291828943991E+000                 -2.6723428479367510E+000                  5.9625101954191823E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.3704457051818526E+003                  1.1999999282543103E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.6133559024495323E+001                 -9.8999999999999986E+001                  3.6115860901646459E+000                  1.8889440005607190E+000                  2.0279532606877280E+000                  5.7450714198198538E+000                 -2.6366317454557979E+000                  5.9619811495856316E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 1.8063255400758592E+003                  1.1999999090851858E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5937860717917598E+001                 -9.8999999999999986E+001                  3.6129352019490488E+000                  1.8690804542483828E+000                  2.0532132472001408E+000                  5.7570093316693454E+000                 -2.6009247513224092E+000                  5.9614927219840227E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
                 2.2750275479837578E+003                  1.1999998899611808E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.5743901387208002E+001                 -9.8999999999999986E+001                  3.6141824447016333E+000                  1.8488730667324311E+000                  2.0784095988052202E+000                  5.7689325423420259E+000                 -2.5652585263956955E+000                  5.9610195897468715E-002                  7.1799999999999997E-001                  2.6797147940625965E-001                  2.4091251279941914E-003                  7.1800000000000008E-001 
